match_id,player,Speed in first meter,Acceleration in first meter,Deceleration in last meter,Time to achieve Max Speed,Time needed to move 1 m,Time needed to move 0.5 m
Dallas_2024_SF_Shelton_Paul,SHELTON,0.31,5.7,-6.1,0.86,0.6,0.3
Dallas_2025_R16_Munar_Shelton,SHELTON,0.27,5.0,-4.1,0.63,0.6,0.4
Dallas_2025_R32_Vukic_Shelton,SHELTON,0.35,6.0,-3.6,1.24,0.7,0.4
Geneva_2024_R16_Cobolli_Shelton,SHELTON,0.46,5.1,-5.6,1.0,0.6,0.3
Indian_Wells_2024_R16_Shelton_Sinner,SHELTON,0.34,3.5,-3.0,0.86,0.4,0.2
Indian_Wells_2024_R32_Shelton_Cerundolo,SHELTON,0.46,3.3,-4.6,0.68,0.5,0.3
Indian_Wells_2024_R64_Shelton_Mensik,SHELTON,0.52,4.2,-4.2,0.94,0.5,0.3
Madrid_2024_R32_Bublik_Shelton,SHELTON,0.55,6.5,-4.5,1.06,0.7,0.4
Madrid_2024_R64_Machac_Shelton,SHELTON,0.4,7.0,-6.7,0.85,0.6,0.3
Mallorca_2024_QF_Shelton_Jubb,SHELTON,0.48,5.9,-4.5,1.04,0.7,0.4
Mallorca_2024_R16_Shelton_Hijikata,SHELTON,0.34,5.6,-4.2,0.81,0.7,0.4
Miami_2024_R32_Musetti_Shelton,SHELTON,0.44,6.0,-6.1,0.97,0.6,0.3
Miami_2024_R64_Landaluce_Shelton,SHELTON,0.45,7.5,-5.0,0.89,0.6,0.4
Queens_2024_R32_Shelton_Mpetshi-Perricard,SHELTON,0.72,3.5,-5.6,0.91,0.4,0.2
Rogers_cup_2024_R32_Popyrin_Shelton,SHELTON,0.64,5.6,-6.3,0.84,0.6,0.3
Rogers_cup_2024_R64_Bublik_Shelton,SHELTON,0.66,4.5,-4.7,0.98,0.5,0.3
Rome_2024_R32_Shelton_Zhang,SHELTON,0.52,0.9,-6.9,0.94,0.5,0.3
Rome_2024_R64_Shelton_Kotov,SHELTON,0.46,6.7,-8.9,0.92,0.5,0.3
Shanghai_2024_R16_Sinner_Shelton,SHELTON,0.35,6.5,-4.4,0.82,0.5,0.3
Stuttgart_2024_R16_Duckworth_Shelton,SHELTON,0.54,5.9,-5.9,0.98,0.6,0.4
Tokyo_2024_QF_Fils_Shelton,SHELTON,0.5,5.6,-4.0,0.9,0.6,0.3
Washington_2024_QF_Shapovalov_Shelton,SHELTON,0.68,7.2,-4.5,1.0,0.6,0.3
Washington_2024_R16_Nakashima_Shelton,SHELTON,0.64,2.8,-4.6,0.87,0.6,0.3
Washington_2024_R32_Albot_Shelton,SHELTON,0.47,5.8,-5.8,1.0,0.5,0.3
Washington_2024_SF_Cobolli_Shelton,SHELTON,0.54,4.1,-5.7,0.75,0.5,0.3
Wimbledon_2024_R16_Sinner_Shelton,SHELTON,0.44,5.0,-4.1,0.88,0.6,0.3
Dubai_2025_R64_Haddad-Maia_Potapova,HADDAD MAIA,0.58,4.1,-3.7,0.94,0.7,0.4
AO_2025_R64_Martinez_Zverev,MARTINEZ,0.32,4.8,-2.1,0.85,0.7,0.4
Auckland_2025_R32_Martinez_Monfils,MARTINEZ,0.38,5.3,-3.6,1.04,0.6,0.4
Basel_2024_R16_Martinez_Fils,MARTINEZ,0.43,9.0,-5.8,0.67,0.6,0.3
Basel_2024_R32_Martinez_Lehecka,MARTINEZ,0.31,5.0,-5.8,0.63,0.5,0.3
Beijing_2024_R32_Lehecka_Martinez,MARTINEZ,0.49,4.5,-4.8,1.01,0.5,0.2
Buenos_Aires_2025_R16_Martinez_Schwartzman,MARTINEZ,0.39,6.3,-3.6,1.19,0.7,0.5
Buenos_Aires_2025_R32_Dzumhur_Martinez,MARTINEZ,0.34,5.1,-3.1,1.04,0.7,0.5
Buenos_Aires_2025_SF_Cerundolo_Martinez,MARTINEZ,0.4,3.9,-4.5,1.18,0.7,0.3
Chengdu_2024_QF_Hanfmann_Martinez,MARTINEZ,0.24,5.2,-6.6,0.76,0.4,0.2
Chengdu_2024_R16_Vukic_Martinez,MARTINEZ,0.5,4.4,-5.6,0.94,0.5,0.2
Cincinnati_2024_Q_Martinez_Kovacevic,MARTINEZ,0.52,6.1,-4.6,0.83,0.5,0.2
Hamburg_2024_QF_Cerundolo_Martinez,MARTINEZ,0.33,7.1,-6.4,0.92,0.6,0.3
Hamburg_2024_R16_Blanchet_Martinez,MARTINEZ,0.47,9.2,-9.2,0.94,0.5,0.3
Hamburg_2024_R32_Martinez_Arnaldi,MARTINEZ,0.3,6.8,-4.8,1.08,0.7,0.4
Hamburg_2024_SF_Zverev_Martinez,MARTINEZ,0.29,7.0,-2.8,1.0,0.6,0.4
Hong_Kong_2025_R16_Shang_Martinez,MARTINEZ,0.34,5.8,-2.4,1.16,0.7,0.5
Hong_Kong_2025_R32_Passaro_Martinez,MARTINEZ,0.23,3.6,-3.3,0.74,0.6,0.3
Kitzbuhel_2024_QF_Martinez_Diaz-Acosta,MARTINEZ,0.33,7.0,-4.4,0.9,0.6,0.4
Kitzbuhel_2024_R16_Martinez_Nagal,MARTINEZ,0.48,6.9,-5.5,1.05,0.6,0.4
Lyon_2024_R32_Seyboth-Wild_Martinez,MARTINEZ,0.45,7.8,-5.4,1.02,0.6,0.3
Madrid_2024_Q_Martinez_Albot,MARTINEZ,0.52,5.5,-6.0,1.01,0.5,0.3
Mallorca_2024_R32_Martinez_Darderi,MARTINEZ,0.44,4.8,-5.9,0.8,0.5,0.3
Metz_2024_R32_Martinez_Herbert,MARTINEZ,0.27,5.9,-4.6,1.1,0.5,0.3
Miami_2024_Q_Martinez_Blockx,MARTINEZ,0.71,5.3,-7.5,0.7,0.5,0.2
Miami_2024_Q_Martinez_Walton,MARTINEZ,0.45,4.3,-5.8,0.94,0.5,0.3
Paris_2024_R64_Thompson_Martinez,MARTINEZ,0.4,6.9,-5.1,0.86,0.6,0.3
Rio_2025_R32_Martinez_Ugo-Carabelli,MARTINEZ,0.25,3.9,-2.7,0.95,0.7,0.4
Rogers_cup_2024_R64_Coric_Martinez,MARTINEZ,0.65,1.6,-5.7,0.46,0.5,0.2
Rome_2024_1st_Borges_Martinez,MARTINEZ,0.39,3.1,-6.5,0.84,0.4,0.2
Rotterdam_2025_QF_Alcaraz_Martinez,MARTINEZ,0.35,4.1,-6.2,1.34,0.5,0.2
Rotterdam_2025_R16_Martinez_Rune,MARTINEZ,0.38,5.4,-2.6,0.94,0.7,0.4
Rotterdam_2025_R32_Martinez_Bautista-Agut,MARTINEZ,0.36,5.9,-3.1,0.86,0.7,0.4
Shanghai_2024_1st_Mensik_Martinez,MARTINEZ,0.44,5.7,-6.2,0.94,0.6,0.4
Stockholm_2024_R32_Martinez_Djere,MARTINEZ,0.79,3.9,-4.7,1.71,0.7,0.3
AO_2025_R64_Shelton_Carreno-Busta,CARRENO BUSTA,0.44,3.6,-2.4,1.09,0.8,0.5
Auckland_2025_Q_Bergs_Carreno-busta,CARRENO BUSTA,0.3,6.2,-2.9,1.14,0.7,0.5
Auckland_2025_R32_Carreno-busta_Mensik,CARRENO BUSTA,0.41,7.0,-3.9,1.5,0.7,0.5
Beijing_2024_R32_Rublev_Carreno-Busta,CARRENO BUSTA,0.45,6.5,-3.2,1.05,0.6,0.4
Cincinnati_2024_R16_Zverev_Carreno-Busta,CARRENO BUSTA,0.36,6.5,-3.3,0.94,0.6,0.4
Cincinnati_2024_R32_Purcell_Carreno-Busta,CARRENO BUSTA,0.44,8.8,-4.6,0.88,0.7,0.3
Montpellier_2025_Q_Kovacevic_Carreno-Busta,CARRENO BUSTA,0.31,4.7,-1.5,1.29,0.6,0.4
Montpellier_2025_Q_Svrcina_Carreno-Busta,CARRENO BUSTA,0.32,4.2,-2.5,1.07,0.7,0.5
Rogers_cup_2024_R32_Rune_Carreno-Busta,CARRENO BUSTA,0.31,4.7,-5.0,0.97,0.5,0.3
Rogers_cup_2024_R64_Marozsan_Carreno-Busta,CARRENO BUSTA,0.38,6.9,-4.3,0.91,0.6,0.4
Shanghai_2024_1st_Carreno-Busta_van-de-Zandschulp,CARRENO BUSTA,0.35,5.8,-5.0,0.87,0.6,0.3
Winston_Salem_2024_QF_Tien_Carreno-Busta,CARRENO BUSTA,0.44,7.1,-7.9,0.81,0.6,0.3
Winston_Salem_2024_R16_Carreno-Busta_Vukic,CARRENO BUSTA,0.38,7.3,-5.8,0.92,0.6,0.4
Winston_Salem_2024_R32_Shevchenko_Carreno-Busta,CARRENO BUSTA,0.37,6.7,-5.3,0.93,0.6,0.4
Winston_Salem_2024_R64_Kumar_Carreno-Busta,CARRENO BUSTA,0.49,5.7,-4.2,0.88,0.7,0.3
Winston_Salem_2024_SF_Carreno-Busta_Michelsen,CARRENO BUSTA,0.54,5.7,-6.5,0.98,0.6,0.4
Dubai_2025_QF_Andreeva_Swiatek,SWIATEK,0.48,4.6,-3.5,1.04,0.5,0.3
Dubai_2025_R16_Yastremska_Swiatek,SWIATEK,0.4,6.7,-4.2,0.86,0.6,0.3
Dubai_2025_R32_Azarenka_Swiatek,SWIATEK,0.4,4.0,-3.5,0.91,0.5,0.3
Doha_2025_R32_Djokovic_Berrettini,DJOKOVIC,0.33,8.1,-5.9,0.96,0.6,0.4
Acapulco_2025_R32_Cobolli_Shelton,SHELTON,0.31,4.4,-2.7,1.06,0.6,0.4
Acapulco_2025_R32_Cobolli_Shelton,COBOLLI,0.3,4.7,-2.6,0.77,0.6,0.4
Dubai_2025_R32_Fils_Borges,FILS,0.38,5.5,-2.7,1.34,0.7,0.5
Rio_2025_R32_Fonseca_Muller,FONSECA,0.56,1.5,-5.8,0.77,0.6,0.2
Merida_2025_R16_Sramkova_Haddad-Maia,HADDAD MAIA,0.57,4.6,-5.9,0.88,0.6,0.4
Doha_2025_R32_Tsitsipas_Medjedovic,TSITSIPAS,0.3,5.9,-2.8,1.18,0.6,0.4
Dubai_2025_QF_Tsitsipas_Berrettini,TSITSIPAS,0.37,5.3,-2.8,0.84,0.7,0.4
Dubai_2025_R16_Tsitsipas_Khachanov,TSITSIPAS,0.38,5.0,-2.3,1.04,0.7,0.4
Dubai_2025_R32_Tsitsipas_Sonego,TSITSIPAS,,,,,,
Dubai_2025_SF_Griekspoor_Tsitsipas,TSITSIPAS,0.23,5.3,-1.5,1.17,0.6,0.4
Rotterdam_2025_QF_Tsitsipas_Bellucci,TSITSIPAS,0.36,5.5,-2.3,1.23,0.7,0.5
Rotterdam_2025_R16_Tsitsipas_Griekspoor,TSITSIPAS,0.36,4.7,-2.9,0.82,0.7,0.4
Acapulco_2025_QF_Nakashima_Goffin,NAKASHIMA,0.4,5.4,-3.7,0.73,0.8,0.5
Acapulco_2025_R32_Bonzi_Nakashima,NAKASHIMA,0.37,5.3,-3.6,0.82,0.7,0.4
Acapulco_2025_SF_Machac_Nakashima,NAKASHIMA,0.36,5.7,-4.1,0.86,0.7,0.4
Delray_Beach_2025_QF_Arnaldi_Nakashima,NAKASHIMA,0.28,6.5,-3.9,1.01,0.5,0.3
Delray_Beach_2025_R16_Opelka_Nakashima,NAKASHIMA,0.25,4.6,-4.0,0.81,0.6,0.4
Delray_Beach_2025_R32_Trotter_Nakashima,NAKASHIMA,0.29,6.1,-3.0,1.0,0.7,0.4
Dubai_2025_R32_Gauff_Kessler,GAUFF,0.49,4.1,-4.4,0.82,0.6,0.3
Dubai_2025_F_Tsitsipas_Auger-Aliassime,TSITSIPAS,0.31,5.5,-3.0,0.82,0.6,0.4
Indian_Wells_2025_1st_Smith_Cobolli,COBOLLI,0.26,5.8,-2.3,0.98,0.7,0.4
AO_2025_1st_Bouzkova_Andreeva,ANDREEVA,0.38,4.5,-3.4,1.01,0.7,0.4
AO_2025_R64_Haddad-Maia_Andreeva,ANDREEVA,0.44,4.3,-3.6,0.9,0.9,0.5
Cincinnati_2024_QF_Swiatek_Andreeva,ANDREEVA,0.47,4.4,-5.9,0.67,0.6,0.4
Dubai_2025_QF_Andreeva_Swiatek,ANDREEVA,0.47,5.2,-3.7,0.94,0.6,0.3
Indian_Wells_2023_Q_Arango_Andreeva,ANDREEVA,0.56,5.8,-5.1,1.06,0.7,0.4
Indian_Wells_2024_1st_Andreeva_Volynets,ANDREEVA,0.49,5.2,-5.3,0.88,0.6,0.3
Madrid_2023_1st_Andreeva_Fernandez,ANDREEVA,0.8,5.6,-5.0,1.33,0.5,0.3
Madrid_2023_R16_Andreeva_Sabalenka,ANDREEVA,0.34,5.8,-4.5,0.94,0.5,0.2
Madrid_2023_R32_Andreeva_Linette,ANDREEVA,0.45,4.9,-5.8,0.94,0.6,0.4
Madrid_2024_1st_Andreeva_Townsend,ANDREEVA,0.43,6.3,-5.2,0.97,0.6,0.4
Madrid_2024_QF_Andreeva_Sabalenka,ANDREEVA,0.37,5.5,-6.6,0.84,0.4,0.2
Madrid_2024_R16_Andreeva_Paolini,ANDREEVA,0.52,5.3,-4.2,0.97,0.6,0.3
Madrid_2024_R32_Vondrousova_Andreeva,ANDREEVA,0.45,5.4,-5.0,0.79,0.6,0.4
Madrid_2024_R64_Andreeva_Noskova,ANDREEVA,0.4,7.1,-5.5,1.08,0.6,0.4
Rome_2024_1st_Andreeva_Badosa,ANDREEVA,0.46,5.2,-5.3,0.7,0.6,0.3
Wimbledon_2024_1st_Fruhvirtova_Andreeva,ANDREEVA,0.42,5.9,-5.2,0.98,0.5,0.3
Indian_Wells_2025_1st_Fearnley_Fonseca,FONSECA,0.35,5.2,-2.5,0.96,0.7,0.5
Indian_Wells_2025_R64_Draper_Fonseca,FONSECA,0.34,6.1,-2.7,0.99,0.6,0.4
Indian_Wells_2025_R64_Navone_Shelton,SHELTON,0.37,5.0,-3.5,0.91,0.7,0.4
Indian_Wells_2025_R32_Fils_Musetti,FILS,0.31,6.3,-2.0,1.03,0.7,0.5
Indian_Wells_2025_R64_Fils_Diallo,FILS,0.25,5.2,-2.5,0.86,0.7,0.5
Indian_Wells_2025_R32_Yastremska_Swiatek,SWIATEK,0.42,2.1,-6.0,0.62,0.5,0.3
Indian_Wells_2025_R64_Garcia_Swiatek,SWIATEK,0.54,3.8,-4.4,1.41,0.6,0.3
Indian_Wells_2025_R64_Navarro_Cirstea,NAVARRO,0.37,6.1,-4.1,0.85,0.6,0.3
Cincinnati_2022_R64_Paul_Brooksby,BROOKSBY,0.42,7.3,-5.8,0.86,0.6,0.3
Dallas_2025_R32_Paul_Brooksby,BROOKSBY,0.32,6.3,-3.0,0.94,0.6,0.4
Indian_Wells_2022_1st_Brooksby_Carballes_Baena,BROOKSBY,0.5,4.9,-4.6,1.13,0.6,0.3
Indian_Wells_2022_R32_Brooksby_Tsitsipas,BROOKSBY,0.45,6.8,-4.7,0.91,0.6,0.3
Indian_Wells_2022_R64_Khachanov_Brooksby,BROOKSBY,0.52,4.6,-4.8,0.92,0.6,0.3
Miami_2022_1st_Brooksby_Coria,BROOKSBY,0.4,5.5,-3.8,0.96,0.5,0.3
Miami_2022_R16_Medvedev_Brooksby,BROOKSBY,0.52,5.2,-5.3,1.16,0.5,0.3
Miami_2022_R32_Brooksby_Bautista_Agut,BROOKSBY,0.54,5.0,-6.1,0.91,0.5,0.3
Miami_2022_R64_Basilashvili_Brooksby,BROOKSBY,0.42,6.0,-4.7,1.04,0.4,0.2
Rogers_cup_2022_R32_Brooksby_Bautista_Agut,BROOKSBY,0.44,7.8,-7.3,1.01,0.6,0.3
Rogers_cup_2022_R64_Bublik_Brooksby,BROOKSBY,0.54,6.7,-4.4,1.3,0.6,0.3
Indian_Wells_2025_R16_Giron_Fils,FILS,0.39,5.8,-2.9,1.17,0.8,0.5
Indian_Wells_2025_R16_Muchova_Swiatek,SWIATEK,0.47,3.5,-3.9,0.86,0.5,0.3
Indian_Wells_2025_R32_Navarro_Vekic,NAVARRO,0.44,6.4,-4.8,0.98,0.6,0.3
Indian_Wells_2025_R16_Nakashima_Shelton,NAKASHIMA,0.33,5.6,-3.8,1.12,0.6,0.4
Indian_Wells_2025_R32_Arnaldi_Nakashima,NAKASHIMA,0.31,4.6,-3.2,0.99,0.4,0.3
Indian_Wells_2025_R64_Hijikata_Nakashima,NAKASHIMA,0.33,3.7,-3.7,0.9,0.7,0.4
Indian_Wells_2025_QF_Zheng_Swiatek,SWIATEK,0.44,4.3,-4.6,0.61,0.5,0.3
Indian_Wells_2025_SF_Andreeva_Swiatek,SWIATEK,0.56,4.5,-4.5,1.01,0.5,0.3
Indian_Wells_2025_QF_Fils_Medvedev,FILS,0.44,4.8,-4.0,1.19,0.6,0.4
Dallas_2025_Q_Duckworth_Quinn,QUINN,0.3,7.4,-0.7,1.15,0.6,0.4
Dallas_2025_Q_Trotter_Quinn,QUINN,0.35,6.4,-3.8,1.08,0.6,0.4
Dallas_2025_R16_Paul_Quinn,QUINN,0.29,6.7,-3.3,0.9,0.6,0.4
Dallas_2025_R32_Quinn_Svajda,QUINN,0.14,6.9,-2.3,0.66,0.6,0.4
Delray_Beach_2025_Q_Barrios-vera_Quinn,QUINN,0.3,5.2,-2.7,0.97,0.6,0.4
Delray_Beach_2025_Q_Quinn_Svajda,QUINN,0.38,5.6,-3.2,1.15,0.7,0.4
Delray_Beach_2025_R16_Quinn_Giron,QUINN,0.4,6.7,-3.5,1.48,0.6,0.3
Delray_Beach_2025_R32_Quinn_Boyer,QUINN,0.4,4.8,-3.5,1.04,0.6,0.3
Indian_Wells_2025_1st_Bergs_Quinn,QUINN,0.39,5.8,-3.7,1.09,0.7,0.4
Indian_Wells_2025_Q_Diallo_Quinn,QUINN,0.32,4.2,-2.3,0.58,0.8,0.5
Indian_Wells_2025_Q_Quinn_Schoolkate,QUINN,0.33,5.0,-3.4,0.8,0.6,0.3
Miami_2025_Q_Quinn_Mannarino,QUINN,0.35,4.9,-2.9,0.99,0.7,0.4
Miami_2025_Q_Ugo-Carabelli_Quinn,QUINN,0.35,3.7,-3.0,0.78,0.6,0.3
Miami_2025_1st_Schoolkate_Quinn,QUINN,0.33,7.1,-4.2,0.93,0.7,0.5
Indian_Wells_2025_R64_Kartal_Haddad-Maia,HADDAD MAIA,0.46,6.2,-4.5,0.95,0.7,0.4
Acapulco_2025_R16_Goffin_Shelton,SHELTON,0.46,4.4,-4.2,1.03,0.7,0.4
Indian_Wells_2025_QF_Shelton_Draper,SHELTON,0.41,3.9,-3.5,0.97,0.6,0.4
Indian_Wells_2025_R32_Khachanov_Shelton,SHELTON,0.32,5.3,-4.0,0.86,0.7,0.4
Indian_Wells_2025_R16_Nakashima_Shelton,SHELTON,0.34,3.1,-3.2,0.56,0.6,0.3
Miami_2025_R64_Gauff_Kenin,GAUFF,0.36,6.1,-2.4,0.92,0.6,0.4
Miami_2025_1st_Fonseca_Tien,FONSECA,0.3,4.8,-2.3,0.97,0.7,0.4
Miami_2025_1st_Tirante_Cobolli,COBOLLI,0.34,5.9,-3.3,1.0,0.6,0.4
Miami_2025_R64_Fruhvirtova_Haddad-Maia,HADDAD MAIA,0.47,3.7,-4.8,0.92,0.6,0.3
Indian_Wells_2025_1st_Osorio_Osaka,OSAKA,0.43,5.5,-4.6,1.27,0.6,0.3
Miami_2025_1st_Osaka_Starodubtseva,OSAKA,0.46,5.5,-4.7,1.04,0.6,0.4
Miami_2025_R64_Osaka_Samsonova,OSAKA,0.43,5.5,-2.4,0.98,0.7,0.4
Miami_2025_R64_Garcia_Swiatek,SWIATEK,0.38,5.2,-3.3,1.1,0.6,0.3
Miami_2025_R64_Navarro_Raducanu,NAVARRO,0.36,4.9,-4.0,0.94,0.6,0.3
Miami_2025_R64_Hijikata_Djokovic,DJOKOVIC,0.22,5.0,-2.3,0.78,0.7,0.5
Indian_Wells_2025_R64_Djokovic_van-de-Zandschulp,DJOKOVIC,0.41,5.2,-3.8,1.1,0.7,0.4
Miami_2025_R32_Gauff_Sakkari,GAUFF,0.43,6.2,-4.5,0.84,0.6,0.3
Miami_2025_R64_Fonseca_Humbert,FONSECA,0.27,4.5,-1.7,1.28,0.6,0.4
Miami_2025_R32_Baptiste_Osaka,OSAKA,0.52,5.9,-3.7,1.12,0.6,0.4
Miami_2025_R64_Fils_Diallo,FILS,0.34,7.0,-3.1,1.18,0.6,0.4
Miami_2025_R64_Wong_Shelton,SHELTON,0.3,3.7,-2.9,1.01,0.6,0.3
Miami_2025_R32_Mertens_Swiatek,SWIATEK,0.41,5.8,-3.7,0.88,0.5,0.3
Miami_2025_R32_Ugo-Carabelli_Djokovic,DJOKOVIC,0.31,5.2,-3.5,1.32,0.6,0.4
Miami_2025_R32_Fils_Tiafoe,FILS,0.29,4.9,-3.2,0.85,0.5,0.3
Miami_2025_R16_Gauff_Linette,GAUFF,0.47,4.0,-3.5,0.94,0.6,0.4
Miami_2025_R16_Osaka_Paolini,OSAKA,0.45,6.3,-5.6,0.94,0.6,0.3
Miami_2025_R16_Musetti_Djokovic,DJOKOVIC,0.34,5.5,-4.6,0.82,0.7,0.4
Miami_2025_R16_Svitolina_Swiatek,SWIATEK,0.4,4.5,-3.4,0.96,0.5,0.3
Miami_2025_QF_Eala_Swiatek,SWIATEK,0.57,4.3,-4.3,1.03,0.5,0.3
Miami_2025_R16_Zverev_Fils,FILS,0.38,7.0,-3.7,1.05,0.7,0.4
Adelaide_2024_R32_Draper_Baez,BAEZ,0.39,7.1,-5.4,0.87,0.6,0.3
Auckland_2025_R16_Diaz-acosta_Baez,BAEZ,0.25,5.7,-2.5,0.84,0.7,0.4
Basel_2024_R32_Auger-Aliassime_Baez,BAEZ,0.34,4.6,-3.8,1.2,0.5,0.4
Brisbane_2024_R32_Klein_Baez,BAEZ,0.45,6.5,-5.5,0.91,0.5,0.3
Buenos_Aires_2025_R32_Baez_Ugo-Carabelli,BAEZ,0.4,6.3,-3.7,1.07,0.7,0.4
Cincinnati_2024_R64_Giron_Baez,BAEZ,0.39,6.9,-4.7,0.86,0.6,0.4
Geneva_2024_QF_Baez_Ruud,BAEZ,0.37,7.1,-5.3,0.88,0.6,0.4
Geneva_2024_R16_Baez_Carballes-Baena,BAEZ,0.34,7.9,-4.7,0.89,0.6,0.4
Geneva_2024_R32_Baez_Nagal,BAEZ,0.42,8.4,-6.5,0.96,0.7,0.5
Hamburg_2024_QF_Darderi_Baez,BAEZ,0.4,6.5,-4.9,0.93,0.6,0.4
Hamburg_2024_R16_Lajovic_Baez,BAEZ,0.42,8.0,-5.8,0.95,0.6,0.4
Hamburg_2024_R32_Koepfer_Baez,BAEZ,0.37,7.1,-4.7,0.91,0.6,0.4
Indian_Wells_2024_R64_Fognini_Baez,BAEZ,0.38,7.4,-5.0,0.91,0.6,0.4
Indian_Wells_2025_1st_Gigante_Baez,BAEZ,0.28,5.8,-2.6,1.02,0.8,0.5
Kitzbuhel_2024_QF_Baez_Gaston,BAEZ,0.4,6.6,-5.3,1.03,0.6,0.4
Kitzbuhel_2024_R16_Baez_Tirante,BAEZ,0.42,5.5,-4.4,0.74,0.4,0.3
Madrid_2024_R32_Baez_Fritz,BAEZ,0.29,5.9,-3.7,1.18,0.6,0.4
Madrid_2024_R64_Baez_Van-Assche,BAEZ,0.39,6.8,-6.5,0.94,0.7,0.5
Miami_2024_R64_Koepfer_Baez,BAEZ,0.35,7.5,-3.8,0.91,0.6,0.4
Miami_2025_1st_Bublik_Baez,BAEZ,0.28,5.5,-3.2,1.03,0.8,0.6
Monte_Carlo_2024_R64_Struff_Baez,BAEZ,0.43,6.5,-6.5,0.73,0.5,0.3
Rio_de_Janeiro_2025_F_Muller_Baez,BAEZ,0.22,5.6,-1.6,1.01,0.7,0.5
Rio_de_Janeiro_2025_QF_Baez_Tseng,BAEZ,0.67,4.4,-3.4,0.65,0.7,0.5
Rio_de_Janeiro_2025_R16_Baez_Navone,BAEZ,0.23,3.3,-1.3,0.74,0.9,0.5
Rio_de_Janeiro_2025_SF_Baez_Ugo-Carabelli,BAEZ,0.33,4.3,-4.1,1.0,0.6,0.5
Rome_2024_R32_Baez_Rune,BAEZ,0.32,6.1,-4.6,0.83,0.4,0.3
Rome_2024_R64_Baez_Lajovic,BAEZ,0.3,9.4,-8.4,0.91,0.5,0.4
Santiago_2025_F_Djere_Baez,BAEZ,0.35,4.3,-2.5,1.1,0.7,0.5
Santiago_2025_QF_Dzumhur_Baez,BAEZ,0.34,4.1,-3.2,1.21,0.7,0.4
Santiago_2025_R16_Comesana_Baez,BAEZ,0.43,3.7,-2.6,0.95,0.8,0.5
Santiago_2025_SF_Baez_Ugo-Carabelli,BAEZ,0.29,5.1,-3.1,1.2,0.7,0.5
Shanghai_2024_R64_Baez_Monfils,BAEZ,0.38,6.3,-5.3,0.85,0.6,0.4
Winston_Salem_2024_R32_Baez_Coric,BAEZ,0.37,6.9,-2.9,0.84,0.6,0.4
Miami_2025_QF_Fils_Mensik,FILS,0.31,3.6,-4.0,1.2,0.6,0.4
Miami_2025_R32_de-Minaur_Fonseca,FONSECA,0.27,6.0,-3.0,0.77,0.6,0.4
Beijing_2019_F_OSAKA_BARTY,OSAKA,0.15,3.6,-1.7,0.5,0.4,0.2
Beijing_2019_QF_OSAKA_ANDREESCU,OSAKA,0.19,3.0,-0.4,0.47,0.3,0.2
Beijing_2019_R1_OSAKA_PEGULA,OSAKA,0.32,3.0,-2.1,0.58,0.4,0.2
Beijing_2019_R2_PETKOVIC_OSAKA,OSAKA,0.18,3.5,-1.5,0.55,0.3,0.2
Beijing_2019_R3_OSAKA_RISKE,OSAKA,0.19,3.7,-1.4,0.51,0.4,0.2
Beijing_2019_SF_WOZNIACKI_OSAKA,OSAKA,0.14,2.4,-2.3,0.43,0.4,0.2
Osaka_2019_F_OSAKA_PAVLYUCHENKOVA,OSAKA,0.21,2.2,-2.2,0.35,0.3,0.2
Osaka_2019_QF_OSAKA_PUTINTSEVA,OSAKA,0.18,3.7,-0.9,0.6,0.3,0.2
Osaka_2019_R2_OSAKA_TOMOVA,OSAKA,0.1,2.8,-1.8,0.55,0.3,0.2
Osaka_2019_SF_OSAKA_MERTENS,OSAKA,0.22,4.2,-1.3,0.56,0.3,0.2
US_Open_2018_F_OSAKA_S.WILLIAMS,OSAKA,0.14,2.9,-2.5,0.51,0.4,0.2
US_Open_2018_QF_OSAKA_TSURENKO,OSAKA,0.13,2.0,-2.1,0.27,0.4,0.2
US_Open_2018_R1_OSAKA_SIEGEMUND,OSAKA,0.04,4.0,-1.5,0.38,0.3,0.2
US_Open_2018_R2_OSAKA_GLUSHKO,OSAKA,0.16,3.6,-2.1,0.54,0.3,0.2
US_Open_2018_R3_OSAKA_SASNOVICH,OSAKA,0.1,3.0,-1.6,0.45,0.3,0.2
US_Open_2018_R4_OSAKA_SABALENKA,OSAKA,0.16,3.3,-1.2,0.54,0.3,0.2
US_Open_2018_SF_OSAKA_KEYS,OSAKA,0.12,3.1,-1.4,0.49,0.4,0.2
Miami_2025_F_Mensik_Djokovic,DJOKOVIC,0.31,5.4,-3.6,0.83,0.7,0.4
Acapulco_2025_Q_Basavareddy_Duckworth,BASAVAREDDY,0.4,6.4,-3.8,1.38,0.7,0.4
Acapulco_2025_Q_Kozlov_Basavareddy,BASAVAREDDY,0.34,5.6,-2.8,0.85,0.7,0.5
Acapulco_2025_R32_Shapovalov_Basavareddy,BASAVAREDDY,0.38,5.2,-2.0,1.13,0.8,0.6
Auckland_2025_QF_Michelsen_Basavareddy,BASAVAREDDY,0.28,4.9,-2.9,0.8,0.6,0.4
Auckland_2025_Q_Basavareddy_Altmaier,BASAVAREDDY,0.28,8.3,-0.6,1.18,0.6,0.4
Auckland_2025_Q_Van-de-zandschulp_Basavareddy,BASAVAREDDY,0.34,4.8,-3.2,0.83,0.7,0.4
Auckland_2025_R16_Basavareddy_Tabilo,BASAVAREDDY,0.31,5.5,-2.6,0.75,0.7,0.5
